id,kanji,reading,char,on,kun,strokes
82,炊事,すいじ,事,ジ・ズ,こと・つか.う・つか.える,8
83,水蒸気,すいじょうき,水,スイ,みず・みず-,4
83,水蒸気,すいじょうき,蒸,ジョウ・セイ,む.す・む.れる・む.らす,13
83,水蒸気,すいじょうき,気,キ・ケ,いき・き,6
84,水素,すいそ,水,スイ,みず・みず-,4
84,水素,すいそ,素,ソ・ス,もと,10
85,推定,すいてい,推,スイ,お.す,11
85,推定,すいてい,定,テイ・ジョウ,さだ.める・さだ.まる・さだ.か,8
86,水滴,すいてき,水,スイ,みず・みず-,4
86,水滴,すいてき,滴,テキ,しずく・したた.る,14
87,水筒,すいとう,水,スイ,みず・みず-,4
87,水筒,すいとう,筒,トウ,つつ,12
88,随筆,ずいひつ,随,ズイ,まにま.に・したが.う,12
88,随筆,ずいひつ,筆,ヒツ,ふで,12
89,水分,すいぶん,水,スイ,みず・みず-,4
89,水分,すいぶん,分,ブン・フン・ブ,わ.ける・わ.け・わ.かれる・わ.かる・わ.かつ,4
90,水平線,すいへいせん,水,スイ,みず・みず-,4
90,水平線,すいへいせん,平,ヘイ・ビョウ・ヒョウ,たい.ら・たい.らげる・ひら,5
90,水平線,すいへいせん,線,セン,すじ,15
91,水面,すいめん,水,スイ,みず・みず-,4
91,水面,すいめん,面,メン・ベン,おも・おもて・つら,9
92,末っ子,すえっこ,末,マツ・バツ,すえ・うら・うれ,5
92,末っ子,すえっこ,子,シ・ス・ツ,こ・-こ・ね,3
94,図鑑,ずかん,図,ズ・ト,え・はか.る,7
94,図鑑,ずかん,鑑,カン,かんが.みる・かがみ,23
95,隙,すき,隙,ゲキ・キャク・ケキ,すき・す.く・す.かす・ひま,13
96,杉,すぎ,杉,サン,すぎ,7
97,好き嫌い,すききらい,好,コウ,この.む・す.く・よ.い・い.い,6
97,好き嫌い,すききらい,嫌,ケン・ゲン,きら.う・きら.い・いや,13
98,好き好き,すきずき,好,コウ,この.む・す.く・よ.い・い.い,6
98,好き好き,すきずき,好,コウ,この.む・す.く・よ.い・い.い,6
99,隙間,すきま,隙,ゲキ・キャク・ケキ,すき・す.く・す.かす・ひま,13
99,隙間,すきま,間,カン・ケン,あいだ・ま・あい,12
951,淡水,たんすい,淡,タン,あわ.い,11
951,淡水,たんすい,水,スイ,みず・みず-,4
952,断水,だんすい,断,ダン,た.つ・ことわ.る・さだ.める,11
952,断水,だんすい,水,スイ,みず・みず-,4
953,団地,だんち,団,ダン・トン,かたまり・まる.い,6
953,団地,だんち,地,チ・ジ,,6
954,断定,だんてい,断,ダン,た.つ・ことわ.る・さだ.める,11
954,断定,だんてい,定,テイ・ジョウ,さだ.める・さだ.まる・さだ.か,8
955,短編,たんぺん,短,タン,みじか.い,12
955,短編,たんぺん,編,ヘン,あ.む・-あ.み,15
956,地下水,ちかすい,地,チ・ジ,,6
956,地下水,ちかすい,下,カ・ゲ,した・しも・もと・さ.げる・さ.がる・くだ.る・くだ.り・くだ.す・-くだ.す・くだ.さる・お.ろす・お.りる,3
956,地下水,ちかすい,水,スイ,みず・みず-,4
957,地質,ちしつ,地,チ・ジ,,6
957,地質,ちしつ,質,シツ・シチ・チ,たち・ただ.す・もと・わりふ,15
958,知人,ちじん,知,チ,し.る・し.らせる,8
958,知人,ちじん,人,ジン・ニン,ひと・-り・-と,2
959,地帯,ちたい,地,チ・ジ,,6
959,地帯,ちたい,帯,タイ,お.びる・おび,10
961,地点,ちてん,地,チ・ジ,,6
961,地点,ちてん,点,テン,つ.ける・つ.く・た.てる・さ.す・とぼ.す・とも.す・ぼち,9
962,地名,ちめい,地,チ・ジ,,6
962,地名,ちめい,名,メイ・ミョウ,な・-な,6
963,中間,ちゅうかん,中,チュウ,なか・うち・あた.る,4
963,中間,ちゅうかん,間,カン・ケン,あいだ・ま・あい,12
964,中旬,ちゅうじゅん,中,チュウ,なか・うち・あた.る,4
964,中旬,ちゅうじゅん,旬,ジュン・シュン,,6
965,抽象,ちゅうしょう,抽,チュウ,ひき-,8
965,抽象,ちゅうしょう,象,ショウ・ゾウ,かたど.る,12
966,中世,ちゅうせい,中,チュウ,なか・うち・あた.る,4
966,中世,ちゅうせい,世,セイ・セ・ソウ,よ,5
967,中性,ちゅうせい,中,チュウ,なか・うち・あた.る,4
967,中性,ちゅうせい,性,セイ・ショウ,さが,8
968,中途,ちゅうと,中,チュウ,なか・うち・あた.る,4
968,中途,ちゅうと,途,ト,みち,10
969,中年,ちゅうねん,中,チュウ,なか・うち・あた.る,4
969,中年,ちゅうねん,年,ネン,とし,6
970,超過,ちょうか,超,チョウ,こ.える・こ.す,12
970,超過,ちょうか,過,カ,す.ぎる・す.ごす・あやま.ち・あやま.つ・よぎ.る・よ.ぎる,12
971,彫刻,ちょうこく,彫,チョウ,ほ.る・-ぼ.り,11
971,彫刻,ちょうこく,刻,コク,きざ.む・きざ.み,8
972,長所,ちょうしょ,長,チョウ,なが.い・おさ,8
972,長所,ちょうしょ,所,ショ,ところ・-ところ・どころ・とこ,8
973,長女,ちょうじょ,長,チョウ,なが.い・おさ,8
973,長女,ちょうじょ,女,ジョ・ニョ・ニョウ,おんな・め,3
974,調整,ちょうせい,調,チョウ,しら.べる・しら.べ・ととの.う・ととの.える,15
974,調整,ちょうせい,整,セイ,ととの.える・ととの.う,16
975,調節,ちょうせつ,調,チョウ,しら.べる・しら.べ・ととの.う・ととの.える,15
975,調節,ちょうせつ,節,セツ・セチ,ふし・-ぶし・のっと,13
976,長短,ちょうたん,長,チョウ,なが.い・おさ,8
976,長短,ちょうたん,短,タン,みじか.い,12
977,頂点,ちょうてん,頂,チョウ,いただ.く・いただき,11
977,頂点,ちょうてん,点,テン,つ.ける・つ.く・た.てる・さ.す・とぼ.す・とも.す・ぼち,9
978,長男,ちょうなん,長,チョウ,なが.い・おさ,8
978,長男,ちょうなん,男,ダン・ナン,おとこ・お,7
979,長方形,ちょうほうけい,長,チョウ,なが.い・おさ,8
979,長方形,ちょうほうけい,方,ホウ,かた・-かた・-がた,4
979,長方形,ちょうほうけい,形,ケイ・ギョウ,かた・-がた・かたち・なり,7
980,調味料,ちょうみりょう,調,チョウ,しら.べる・しら.べ・ととの.う・ととの.える,15
980,調味料,ちょうみりょう,味,ミ,あじ・あじ.わう,8
980,調味料,ちょうみりょう,料,リョウ,,10
982,直後,ちょくご,直,チョク・ジキ・ジカ,ただ.ちに・なお.す・-なお.す・なお.る・なお.き・す.ぐ,8
982,直後,ちょくご,後,ゴ・コウ,のち・うし.ろ・うしろ・あと・おく.れる,9
983,直線,ちょくせん,直,チョク・ジキ・ジカ,ただ.ちに・なお.す・-なお.す・なお.る・なお.き・す.ぐ,8
983,直線,ちょくせん,線,セン,すじ,15
984,直前,ちょくぜん,直,チョク・ジキ・ジカ,ただ.ちに・なお.す・-なお.す・なお.る・なお.き・す.ぐ,8
984,直前,ちょくぜん,前,ゼン,まえ・-まえ,9
985,直通,ちょくつう,直,チョク・ジキ・ジカ,ただ.ちに・なお.す・-なお.す・なお.る・なお.き・す.ぐ,8
985,直通,ちょくつう,通,ツウ・ツ,とお.る・とお.り・-とお.り・-どお.り・とお.す・とお.し・-どお.し・かよ.う,10
986,直流,ちょくりゅう,直,チョク・ジキ・ジカ,ただ.ちに・なお.す・-なお.す・なお.る・なお.き・す.ぐ,8
986,直流,ちょくりゅう,流,リュウ・ル,なが.れる・なが.れ・なが.す・-なが.す,10
987,貯蔵,ちょぞう,貯,チョ,た.める・たくわ.える,12
987,貯蔵,ちょぞう,蔵,ゾウ・ソウ,くら・おさ.める・かく.れる,15
988,直角,ちょっかく,直,チョク・ジキ・ジカ,ただ.ちに・なお.す・-なお.す・なお.る・なお.き・す.ぐ,8
988,直角,ちょっかく,角,カク,かど・つの,7
989,直径,ちょっけい,直,チョク・ジキ・ジカ,ただ.ちに・なお.す・-なお.す・なお.る・なお.き・す.ぐ,8
989,直径,ちょっけい,径,ケイ,みち・こみち・さしわたし・ただちに,8
990,塵紙,ちりがみ,塵,チン・ジン,ちり・ごみ,14
990,塵紙,ちりがみ,紙,シ,かみ,10
991,追加,ついか,追,ツイ,お.う,9
991,追加,ついか,加,カ,くわ.える・くわ.わる,5
992,通知,つうち,通,ツウ・ツ,とお.る・とお.り・-とお.り・-どお.り・とお.す・とお.し・-どお.し・かよ.う,10
992,通知,つうち,知,チ,し.る・し.らせる,8
993,通帳,つうちょう,通,ツウ・ツ,とお.る・とお.り・-とお.り・-どお.り・とお.す・とお.し・-どお.し・かよ.う,10
993,通帳,つうちょう,帳,チョウ,とばり,11
994,通用,つうよう,通,ツウ・ツ,とお.る・とお.り・-とお.り・-どお.り・とお.す・とお.し・-どお.し・かよ.う,10
994,通用,つうよう,用,ヨウ,もち.いる,5
995,通路,つうろ,通,ツウ・ツ,とお.る・とお.り・-とお.り・-どお.り・とお.す・とお.し・-どお.し・かよ.う,10
995,通路,つうろ,路,ロ・ル,-じ・みち,13
996,突き当たり,つきあたり,突,トツ・カ,つ.く,8
996,突き当たり,つきあたり,当,トウ,あ.たる・あ.たり・あ.てる・あ.て・まさ.に・まさ.にべし,6
997,月日,つきひ,月,ゲツ・ガツ,つき,4
997,月日,つきひ,日,ニチ・ジツ,ひ・-び・-か,4
998,綱,つな,綱,コウ,つな,14
999,繋がり,つながり,繋,ケイ,つな.ぐ・かか.る・か.ける,17
1000,粒,つぶ,粒,リュウ,つぶ,11
1001,爪,つめ,爪,ソウ,つめ・つま-,4
1002,艶,つや,艶,エン,つや・なま.めかしい・あで.やか・つや.めく・なま.めく,19
1003,手洗い,てあらい,手,シュ・ズ,て・て-・-て・た-,4
1003,手洗い,てあらい,洗,セン,あら.う,9
1004,定員,ていいん,定,テイ・ジョウ,さだ.める・さだ.まる・さだ.か,8
1004,定員,ていいん,員,イン,,10
1005,定価,ていか,定,テイ・ジョウ,さだ.める・さだ.まる・さだ.か,8
1005,定価,ていか,価,カ・ケ,あたい,8
1006,低下,ていか,低,テイ,ひく.い・ひく.める・ひく.まる,7
1006,低下,ていか,下,カ・ゲ,した・しも・もと・さ.げる・さ.がる・くだ.る・くだ.り・くだ.す・-くだ.す・くだ.さる・お.ろす・お.りる,3
1007,定期券,ていきけん,定,テイ・ジョウ,さだ.める・さだ.まる・さだ.か,8
1007,定期券,ていきけん,期,キ・ゴ,,12
1007,定期券,ていきけん,券,ケン,,8
1008,定休日,ていきゅうび,定,テイ・ジョウ,さだ.める・さだ.まる・さだ.か,8
1008,定休日,ていきゅうび,休,キュウ,やす.む・やす.まる・やす.める,6
1008,定休日,ていきゅうび,日,ニチ・ジツ,ひ・-び・-か,4
1009,停止,ていし,停,テイ,と.める・と.まる,11
1009,停止,ていし,止,シ,と.まる・-ど.まり・と.める・-と.める・-ど.め・とど.める・とど.め・とど.まる・や.める・や.む・-や.む・よ.す・-さ.す・-さ.し,4
1010,停車,ていしゃ,停,テイ,と.める・と.まる,11
1010,停車,ていしゃ,車,シャ,くるま,7
1011,出入り,でいり,出,シュツ・スイ,で.る・-で・だ.す・-だ.す・い.でる・い.だす,5
1011,出入り,でいり,入,ニュウ・ジュ,い.る・-い.る・-い.り・い.れる・-い.れ・はい.る,2
1012,出入口,でいりぐち,出,シュツ・スイ,で.る・-で・だ.す・-だ.す・い.でる・い.だす,5
1012,出入口,でいりぐち,入,ニュウ・ジュ,い.る・-い.る・-い.り・い.れる・-い.れ・はい.る,2
1012,出入口,でいりぐち,口,コウ・ク,くち,3
1013,手入れ,ていれ,手,シュ・ズ,て・て-・-て・た-,4
1013,手入れ,ていれ,入,ニュウ・ジュ,い.る・-い.る・-い.り・い.れる・-い.れ・はい.る,2
1015,出来上がり,できあがり,出,シュツ・スイ,で.る・-で・だ.す・-だ.す・い.でる・い.だす,5
1015,出来上がり,できあがり,来,ライ・タイ,く.る・きた.る・きた.す・き.たす・き.たる・き・こ,7
1015,出来上がり,できあがり,上,ジョウ・ショウ・シャン,うえ・-うえ・うわ-・かみ・あ.げる・-あ.げる・あ.がる・-あ.がる・あ.がり・-あ.がり・のぼ.る・のぼ.り・のぼ.せる・のぼ.す・たてまつ.る,3
1016,手首,てくび,手,シュ・ズ,て・て-・-て・た-,4
1016,手首,てくび,首,シュ,くび,9
1017,凸凹,でこぼこ,凸,トツ,でこ,5
1017,凸凹,でこぼこ,凹,オウ,くぼ.む・へこ.む・ぼこ,5
1018,弟子,でし,弟,テイ・ダイ・デ,おとうと,7
1018,弟子,でし,子,シ・ス・ツ,こ・-こ・ね,3
1019,手帳,てちょう,手,シュ・ズ,て・て-・-て・た-,4
1019,手帳,てちょう,帳,チョウ,とばり,11
1020,鉄橋,てっきょう,鉄,テツ,くろがね,13
1020,鉄橋,てっきょう,橋,キョウ,はし,16
1021,手続き,てつづき,手,シュ・ズ,て・て-・-て・た-,4
1021,手続き,てつづき,続,ゾク・ショク・コウ・キョウ,つづ.く・つづ.ける・つぐ.ない,13
1022,鉄砲,てっぽう,鉄,テツ,くろがね,13
1022,鉄砲,てっぽう,砲,ホウ,,10
1024,手拭い,てぬぐい,手,シュ・ズ,て・て-・-て・た-,4
1024,手拭い,てぬぐい,拭,ショク・シキ,ぬぐ.う・ふ.く,9
1025,手前,てまえ,手,シュ・ズ,て・て-・-て・た-,4
1025,手前,てまえ,前,ゼン,まえ・-まえ,9
1026,出迎え,でむかえ,出,シュツ・スイ,で.る・-で・だ.す・-だ.す・い.でる・い.だす,5
1026,出迎え,でむかえ,迎,ゲイ,むか.える,7
1027,展開,てんかい,展,テン,,10
1027,展開,てんかい,開,カイ,ひら.く・ひら.き・-びら.き・ひら.ける・あ.く・あ.ける,12
1028,伝記,でんき,伝,デン・テン,つた.わる・つた.える・つた.う・つだ.う・-づた.い・つて,6
1028,伝記,でんき,記,キ,しる.す,10
1029,電球,でんきゅう,電,デン,,13
1029,電球,でんきゅう,球,キュウ,たま,11
1030,点数,てんすう,点,テン,つ.ける・つ.く・た.てる・さ.す・とぼ.す・とも.す・ぼち,9
1030,点数,てんすう,数,スウ・ス・サク・ソク・シュ,かず・かぞ.える・しばしば・せ.める・わずらわ.しい,13
1031,伝染,でんせん,伝,デン・テン,つた.わる・つた.える・つた.う・つだ.う・-づた.い・つて,6
1031,伝染,でんせん,染,セン,そ.める・そ.まる・し.みる・し.み,9
1032,電池,でんち,電,デン,,13
1032,電池,でんち,池,チ,いけ,6
1033,電柱,でんちゅう,電,デン,,13
1033,電柱,でんちゅう,柱,チュウ,はしら,9
1034,天皇,てんのう,天,テン,あまつ・あめ・あま-,4
1034,天皇,てんのう,皇,コウ・オウ,,9
101,図形,ずけい,図,ズ・ト,え・はか.る,7
101,図形,ずけい,形,ケイ・ギョウ,かた・-がた・かたち・なり,7
102,鈴,すず,鈴,レイ・リン,すず,13
108,頭脳,ずのう,頭,トウ・ズ・ト,あたま・かしら・-がしら・かぶり,16
108,頭脳,ずのう,脳,ノウ・ドウ,のうずる,11
110,図表,ずひょう,図,ズ・ト,え・はか.る,7
110,図表,ずひょう,表,ヒョウ,おもて・-おもて・あらわ.す・あらわ.れる・あら.わす,8
111,住まい,すまい,住,ジュウ・ヂュウ・チュウ,す.む・す.まう・-ず.まい,7
112,相撲,すもう,相,ソウ・ショウ,あい-,9
112,相撲,すもう,撲,ボク,,15
115,寸法,すんぽう,寸,スン,,3
115,寸法,すんぽう,法,ホウ・ハッ・ホッ・フラン,のり,8
116,税関,ぜいかん,税,ゼイ,,12
116,税関,ぜいかん,関,カン,せき・-ぜき・かか.わる・からくり・かんぬき,14
117,製作,せいさく,製,セイ,,14
117,製作,せいさく,作,サク・サ,つく.る・つく.り・-づく.り,7
118,制作,せいさく,制,セイ,,8
118,制作,せいさく,作,サク・サ,つく.る・つく.り・-づく.り,7
119,清書,せいしょ,清,セイ・ショウ・シン,きよ.い・きよ.まる・きよ.める,11
119,清書,せいしょ,書,ショ,か.く・-が.き・-がき,10
120,青少年,せいしょうねん,青,セイ・ショウ,あお・あお-・あお.い,8
120,青少年,せいしょうねん,少,ショウ,すく.ない・すこ.し,4
120,青少年,せいしょうねん,年,ネン,とし,6
121,整数,せいすう,整,セイ,ととの.える・ととの.う,16
121,整数,せいすう,数,スウ・ス・サク・ソク・シュ,かず・かぞ.える・しばしば・せ.める・わずらわ.しい,13
122,清掃,せいそう,清,セイ・ショウ・シン,きよ.い・きよ.まる・きよ.める,11
122,清掃,せいそう,掃,ソウ・シュ,は.く,11
